Georgia,GA,Banks,0.9,0.1,6818,0.89,0.11,8727
Georgia,GA,Barrow,0.76,0.24,27688,0.72,0.28,37257
Georgia,GA,Bartow,0.78,0.22,38123,0.76,0.24,49766
Georgia,GA,Ben Hill,0.64,0.36,5840,0.63,0.37,6502
Georgia,GA,Berrien,0.84,0.16,6469,0.83,0.17,7688
Georgia,GA,Bibb,0.4,0.6,60830,0.38,0.62,70053
Georgia,GA,Bleckley,0.77,0.23,4820,0.77,0.23,5639
Georgia,GA,Brantley,0.9,0.1,6186,0.91,0.09,7690
Georgia,GA,Brooks,0.59,0.41,6229,0.6,0.4,7050
Georgia,GA,Bryan,0.72,0.28,14543,0.68,0.32,20983
Georgia,GA,Bulloch,0.62,0.38,24358,0.62,0.38,29629
Georgia,GA,Burke,0.49,0.51,9222,0.51,0.49,10609
Georgia,GA,Butts,0.72,0.28,9283,0.72,0.28,11680
Georgia,GA,Calhoun,0.41,0.59,2009,0.42,0.58,2183
Georgia,GA,Camden,0.67,0.33,18240,0.66,0.34,23218
Georgia,GA,Candler,0.72,0.28,3690,0.71,0.29,4402
Georgia,GA,Carroll,0.71,0.29,42493,0.7,0.3,53714
Georgia,GA,Catoosa,0.81,0.19,25647,0.78,0.22,32099
Georgia,GA,Charlton,0.75,0.25,3955,0.76,0.24,4522
Georgia,GA,Chatham,0.42,0.58,107978,0.4,0.6,131491
Georgia,GA,Chattahoochee,0.56,0.44,1345,0.57,0.43,1547
Georgia,GA,Chattooga,0.8,0.2,8075,0.81,0.19,9918
Georgia,GA,Cherokee,0.76,0.24,105880,0.7,0.3,142381
Georgia,GA,Clarke,0.3,0.7,42320,0.29,0.71,50494
Georgia,GA,Clay,0.45,0.55,1263,0.45,0.55,1427
Georgia,GA,Clayton,0.14,0.86,90865,0.14,0.86,111289
Georgia,GA,Clinch,0.72,0.28,2413,0.74,0.26,2852
Georgia,GA,Cobb,0.49,0.51,313033,0.43,0.57,387305
Georgia,GA,Coffee,0.7,0.3,13682,0.7,0.3,15089
Georgia,GA,Colquitt,0.74,0.26,13361,0.74,0.26,15964
Georgia,GA,Columbia,0.7,0.3,61972,0.63,0.37,79249
Georgia,GA,Cook,0.7,0.3,5929,0.7,0.3,6959
Georgia,GA,Coweta,0.72,0.28,59116,0.68,0.32,75711
Georgia,GA,Crawford,0.72,0.28,5056,0.73,0.27,6043
Georgia,GA,Crisp,0.62,0.38,7386,0.63,0.37,7973
Georgia,GA,Dade,0.84,0.16,6016,0.83,0.17,7327
Georgia,GA,Dawson,0.87,0.13,11348,0.84,0.16,15884
Georgia,GA,Decatur,0.59,0.41,10144,0.59,0.41,11538
Georgia,GA,Dekalb,0.17,0.83,302838,0.16,0.84,366600
Georgia,GA,Dodge,0.73,0.27,6860,0.73,0.27,8014
Georgia,GA,Dooly,0.51,0.49,3823,0.53,0.47,4070
Georgia,GA,Dougherty,0.31,0.69,33543,0.3,0.7,35031
Georgia,GA,Douglas,0.44,0.56,55822,0.37,0.63,68260
Georgia,GA,Early,0.54,0.46,4720,0.53,0.47,5159
Georgia,GA,Echols,0.87,0.13,1163,0.88,0.12,1423
Georgia,GA,Effingham,0.79,0.21,22727,0.75,0.25,31078
Georgia,GA,Elbert,0.68,0.32,7831,0.68,0.32,9105
Georgia,GA,Emanuel,0.69,0.31,7770,0.69,0.31,9435
Georgia,GA,Evans,0.68,0.32,3534,0.69,0.31,4212
Georgia,GA,Fannin,0.83,0.17,11555,0.83,0.17,14740
Georgia,GA,Fayette,0.6,0.4,58332,0.53,0.47,71017
Georgia,GA,Floyd,0.72,0.28,33273,0.71,0.29,41131
Georgia,GA,Forsyth,0.75,0.25,93313,0.67,0.33,127325
Georgia,GA,Franklin,0.85,0.15,8297,0.85,0.15,10662
Georgia,GA,Fulton,0.28,0.72,414834,0.26,0.74,518384
Georgia,GA,Gilmer,0.84,0.16,12442,0.82,0.18,16361
Georgia,GA,Glascock,0.9,0.1,1373,0.9,0.1,1558
Georgia,GA,Glynn,0.65,0.35,33287,0.62,0.38,41495
Georgia,GA,Gordon,0.83,0.17,18372,0.82,0.18,23789
Georgia,GA,Grady,0.67,0.33,9066,0.66,0.34,10653
Georgia,GA,Greene,0.63,0.37,8689,0.63,0.37,11156
Georgia,GA,Gwinnett,0.47,0.53,313142,0.41,0.59,408240
Georgia,GA,Habersham,0.84,0.16,15673,0.82,0.18,20200
Georgia,GA,Hall,0.76,0.24,67913,0.72,0.28,89201
Georgia,GA,Hancock,0.24,0.76,3544,0.28,0.72,4144
Georgia,GA,Haralson,0.87,0.13,11060,0.87,0.13,14123
Georgia,GA,Harris,0.74,0.26,16022,0.72,0.28,19776
Georgia,GA,Hart,0.74,0.26,9871,0.75,0.25,12621
Georgia,GA,Heard,0.82,0.18,4113,0.85,0.15,5340
Georgia,GA,Henry,0.48,0.52,95781,0.4,0.6,121463
Georgia,GA,Houston,0.61,0.39,57983,0.56,0.44,73766
Georgia,GA,Irwin,0.75,0.25,3607,0.76,0.24,4142
Georgia,GA,Jackson,0.83,0.17,26275,0.79,0.21,37139
Georgia,GA,Jasper,0.74,0.26,5904,0.77,0.23,7583
Georgia,GA,Jeff Davis,0.82,0.18,5005,0.82,0.18,5723
Georgia,GA,Jefferson,0.44,0.56,6884,0.47,0.53,7598
Georgia,GA,Jenkins,0.63,0.37,3018,0.63,0.37,3427
Georgia,GA,Johnson,0.69,0.31,3655,0.7,0.3,4072
Georgia,GA,Jones,0.68,0.32,12266,0.67,0.33,14853
Georgia,GA,Lamar,0.7,0.3,7460,0.71,0.29,8945
Georgia,GA,Lanier,0.71,0.29,2790,0.71,0.29,3528
Georgia,GA,Laurens,0.65,0.35,19163,0.64,0.36,22566
Georgia,GA,Lee,0.77,0.23,13816,0.72,0.28,16565
Georgia,GA,Liberty,0.39,0.61,15690,0.38,0.62,21058
Georgia,GA,Lincoln,0.68,0.32,4032,0.69,0.31,4614
Georgia,GA,Long,0.66,0.34,3986,0.63,0.37,5561
Georgia,GA,Lowndes,0.59,0.41,36699,0.56,0.44,45808
Georgia,GA,Lumpkin,0.81,0.19,11839,0.8,0.2,15289
Georgia,GA,Macon,0.36,0.64,4245,0.38,0.62,4640
Georgia,GA,Madison,0.79,0.21,11626,0.77,0.23,14737
Georgia,GA,Marion,0.61,0.39,3134,0.63,0.37,3586
Georgia,GA,Mcduffie,0.59,0.41,9131,0.6,0.4,10337
Georgia,GA,Mcintosh,0.6,0.4,5790,0.61,0.39,6628
Georgia,GA,Meriwether,0.58,0.42,9026,0.6,0.4,10811
Georgia,GA,Miller,0.75,0.25,2514,0.73,0.27,2815
Georgia,GA,Mitchell,0.55,0.45,7772,0.55,0.45,8930
Georgia,GA,Monroe,0.71,0.29,12403,0.72,0.28,15444
Georgia,GA,Montgomery,0.76,0.24,3517,0.75,0.25,3939
Georgia,GA,Morgan,0.71,0.29,9222,0.71,0.29,11585
Georgia,GA,Murray,0.85,0.15,12141,0.85,0.15,15245
Georgia,GA,Muscogee,0.4,0.6,66827,0.38,0.62,79578
Georgia,GA,Newton,0.49,0.51,42856,0.44,0.56,53663
Georgia,GA,Oconee,0.71,0.29,19006,0.67,0.33,24757
Georgia,GA,Oglethorpe,0.72,0.28,6456,0.7,0.3,8029
Georgia,GA,Paulding,0.71,0.29,62687,0.65,0.35,84229
Georgia,GA,Peach,0.51,0.49,10513,0.52,0.48,12422
Georgia,GA,Pickens,0.85,0.15,13630,0.83,0.17,16883
Georgia,GA,Pierce,0.87,0.13,7205,0.88,0.12,8999
Georgia,GA,Pike,0.85,0.15,8518,0.86,0.14,10632
Georgia,GA,Polk,0.79,0.21,13881,0.79,0.21,17247
Georgia,GA,Pulaski,0.69,0.31,3541,0.7,0.3,4022
Georgia,GA,Putnam,0.7,0.3,9302,0.71,0.29,11739
Georgia,GA,Quitman,0.56,0.44,1036,0.55,0.45,1101
Georgia,GA,Rabun,0.81,0.19,7731,0.79,0.21,9458
Georgia,GA,Randolph,0.44,0.56,2869,0.45,0.55,3062
Georgia,GA,Richmond,0.33,0.67,73275,0.31,0.69,85905
Georgia,GA,Rockdale,0.37,0.63,36733,0.29,0.71,44256
Georgia,GA,Schley,0.79,0.21,1873,0.8,0.2,2262
Georgia,GA,Screven,0.59,0.41,5605,0.6,0.4,6577
Georgia,GA,Seminole,0.66,0.34,3534,0.68,0.32,3865
Georgia,GA,Spalding,0.63,0.37,25003,0.61,0.39,29841
Georgia,GA,Stephens,0.81,0.19,9523,0.8,0.2,11753
Georgia,GA,Stewart,0.4,0.6,2027,0.4,0.6,1983
Georgia,GA,Sumter,0.49,0.51,10796,0.48,0.52,12050
Georgia,GA,Talbot,0.37,0.63,3198,0.4,0.6,3506
Georgia,GA,Taliaferro,0.39,0.61,894,0.39,0.61,921
Georgia,GA,Tattnall,0.75,0.25,6777,0.75,0.25,8114
Georgia,GA,Taylor,0.61,0.39,3360,0.64,0.36,3805
Georgia,GA,Telfair,0.65,0.35,3763,0.66,0.34,4312
Georgia,GA,Terrell,0.45,0.55,4141,0.46,0.54,4380
Georgia,GA,Thomas,0.61,0.39,18370,0.6,0.4,21662
Georgia,GA,Tift,0.69,0.31,13931,0.67,0.33,16106
Georgia,GA,Toombs,0.74,0.26,8953,0.73,0.27,10811
Georgia,GA,Towns,0.82,0.18,6593,0.8,0.2,7934
Georgia,GA,Treutlen,0.68,0.32,2671,0.69,0.31,3053
Georgia,GA,Troup,0.62,0.38,25463,0.61,0.39,29721
Georgia,GA,Turner,0.63,0.37,3341,0.62,0.38,3759
Georgia,GA,Twiggs,0.51,0.49,4006,0.54,0.46,4414
Georgia,GA,Union,0.83,0.17,11815,0.82,0.18,15452
Georgia,GA,Upson,0.68,0.32,10767,0.67,0.33,12809
Georgia,GA,Walker,0.82,0.18,23165,0.8,0.2,28943
Georgia,GA,Walton,0.79,0.21,39417,0.75,0.25,50524
Georgia,GA,Ware,0.71,0.29,11953,0.7,0.3,14076
Georgia,GA,Warren,0.43,0.57,2305,0.44,0.56,2635
Georgia,GA,Washington,0.5,0.5,8349,0.5,0.5,9393
Georgia,GA,Wayne,0.8,0.2,10194,0.79,0.21,12674
Georgia,GA,Webster,0.57,0.43,1103,0.54,0.46,1387
Georgia,GA,Wheeler,0.69,0.31,2067,0.7,0.3,2272
Georgia,GA,White,0.85,0.15,11435,0.84,0.16,14633
Georgia,GA,Whitfield,0.73,0.27,29474,0.71,0.29,36306
Georgia,GA,Wilcox,0.71,0.29,2948,0.74,0.26,3265
Georgia,GA,Wilkes,0.58,0.42,4420,0.57,0.43,4983
Georgia,GA,Wilkinson,0.55,0.45,4227,0.56,0.44,4739
Georgia,GA,Worth,0.75,0.25,8172,0.74,0.26,9225
Hawaii,HI,Hawaii,0.3,0.7,58760,0.31,0.69,85628
Hawaii,HI,Honolulu,0.34,0.66,266022,0.36,0.64,375116
Hawaii,HI,Kauai,0.32,0.68,24030,0.35,0.65,32807
Hawaii,HI,Maui,0.29,0.71,46926,0.32,0.68,69431
Idaho,ID,Ada,0.55,0.45,169429,0.52,0.48,251238
Idaho,ID,Adams,0.79,0.21,1971,0.77,0.23,2532
Idaho,ID,Bannock,0.62,0.38,27522,0.61,0.39,38013
Idaho,ID,Bear Lake,0.9,0.1,2458,0.89,0.11,3264
Idaho,ID,Benewah,0.8,0.2,3873,0.8,0.2,4855
Idaho,ID,Bingham,0.79,0.21,13831,0.79,0.21,19419
Idaho,ID,Blaine,0.34,0.66,9756,0.31,0.69,12951
Idaho,ID,Boise,0.77,0.23,3450,0.74,0.26,4689
Idaho,ID,Bonner,0.7,0.3,19162,0.69,0.31,26679
Idaho,ID,Bonneville,0.75,0.25,35629,0.73,0.27,52059
Idaho,ID,Boundary,0.8,0.2,4722,0.8,0.2,6157
Idaho,ID,Butte,0.85,0.15,1074,0.86,0.14,1390
Idaho,ID,Camas,0.79,0.21,520,0.77,0.23,656
Idaho,ID,Canyon,0.74,0.26,64105,0.7,0.3,87640
Idaho,ID,Caribou,0.89,0.11,2546,0.87,0.13,3337
Idaho,ID,Cassia,0.85,0.15,6985,0.84,0.16,9371
Idaho,ID,Clark,0.82,0.18,247,0.87,0.13,305
Idaho,ID,Clearwater,0.8,0.2,3556,0.8,0.2,4330
Idaho,ID,Custer,0.81,0.19,2204,0.78,0.22,2692
Idaho,ID,Elmore,0.76,0.24,7630,0.74,0.26,9847
Idaho,ID,Franklin,0.91,0.09,4286,0.9,0.1,6502
Idaho,ID,Fremont,0.86,0.14,4741,0.85,0.15,6546
Idaho,ID,Gem,0.83,0.17,7209,0.82,0.18,9754
Idaho,ID,Gooding,0.8,0.2,4673,0.79,0.21,5915
Idaho,ID,Idaho,0.84,0.16,7637,0.83,0.17,9387
Idaho,ID,Jefferson,0.9,0.1,9412,0.88,0.12,13760
Idaho,ID,Jerome,0.78,0.22,5973,0.75,0.25,7627
Idaho,ID,Kootenai,0.73,0.27,60713,0.72,0.28,87149
Idaho,ID,Latah,0.47,0.53,15358,0.48,0.52,19708
Idaho,ID,Lemhi,0.8,0.2,3744,0.78,0.22,4624
Idaho,ID,Lewis,0.82,0.18,1472,0.81,0.19,1838
Idaho,ID,Lincoln,0.77,0.23,1544,0.78,0.22,1883
Idaho,ID,Madison,0.88,0.12,10142,0.84,0.16,16225
Idaho,ID,Minidoka,0.81,0.19,6054,0.8,0.2,7815
Idaho,ID,Nez Perce,0.69,0.31,15527,0.67,0.33,20424
Idaho,ID,Oneida,0.89,0.11,1715,0.9,0.1,2397
Idaho,ID,Owyhee,0.84,0.16,3643,0.82,0.18,4635
Idaho,ID,Payette,0.81,0.19,7996,0.8,0.2,11023
Idaho,ID,Power,0.7,0.3,2365,0.71,0.29,2981
Idaho,ID,Shoshone,0.7,0.3,4681,0.71,0.29,5909
Idaho,ID,Teton,0.5,0.5,4326,0.46,0.54,6176
Idaho,ID,Twin Falls,0.76,0.24,26061,0.73,0.27,35288
Idaho,ID,Valley,0.6,0.4,4819,0.57,0.43,6923
Idaho,ID,Washington,0.81,0.19,4059,0.79,0.21,5227
Illinois,IL,Adams,0.75,0.25,30466,0.74,0.26,32853
Illinois,IL,Alexander,0.54,0.46,2758,0.57,0.43,2600
Illinois,IL,Bond,0.7,0.3,6956,0.71,0.29,7913
Illinois,IL,Boone,0.58,0.42,21268,0.57,0.43,24425
Illinois,IL,Brown,0.79,0.21,2272,0.8,0.2,2417
Illinois,IL,Bureau,0.61,0.39,15310,0.61,0.39,17080
Illinois,IL,Calhoun,0.7,0.3,2460,0.75,0.25,2723
Illinois,IL,Carroll,0.64,0.36,6881,0.65,0.35,7853
Illinois,IL,Cass,0.66,0.34,4837,0.69,0.31,5240
Illinois,IL,Champaign,0.4,0.6,83505,0.38,0.62,92352
Illinois,IL,Christian,0.73,0.27,14535,0.73,0.27,15898
Illinois,IL,Clark,0.75,0.25,7499,0.76,0.24,8219
Illinois,IL,Clay,0.83,0.17,6041,0.83,0.17,6758
Illinois,IL,Clinton,0.76,0.24,16357,0.76,0.24,18797
Illinois,IL,Coles,0.64,0.36,20312,0.64,0.36,22104
Illinois,IL,Cook,0.22,0.78,2065233,0.24,0.76,2284242
Illinois,IL,Crawford,0.76,0.24,8269,0.76,0.24,9245
Illinois,IL,Cumberland,0.8,0.2,5237,0.8,0.2,5743
Illinois,IL,De Witt,0.73,0.27,6987,0.72,0.28,7823
Illinois,IL,Dekalb,0.48,0.52,39557,0.47,0.53,46548
Illinois,IL,Douglas,0.75,0.25,7647,0.73,0.27,8562
Illinois,IL,Dupage,0.42,0.58,395037,0.41,0.59,474833
Illinois,IL,Edgar,0.76,0.24,7438,0.77,0.23,8080
Illinois,IL,Edwards,0.86,0.14,3212,0.85,0.15,3321
Illinois,IL,Effingham,0.82,0.18,16718,0.8,0.2,18722
Illinois,IL,Fayette,0.8,0.2,9191,0.82,0.18,9881
Illinois,IL,Ford,0.76,0.24,5894,0.74,0.26,6802
Illinois,IL,Franklin,0.74,0.26,17843,0.74,0.26,18382
Illinois,IL,Fulton,0.58,0.42,14625,0.6,0.4,16370
Illinois,IL,Gallatin,0.75,0.25,2599,0.76,0.24,2641
Illinois,IL,Greene,0.77,0.23,5350,0.78,0.22,6119
Illinois,IL,Grundy,0.63,0.37,21519,0.63,0.37,26149
Illinois,IL,Hamilton,0.8,0.2,4008,0.81,0.19,4256
Illinois,IL,Hancock,0.75,0.25,8569,0.75,0.25,9221
Illinois,IL,Hardin,0.8,0.2,2073,0.79,0.21,2140
Illinois,IL,Henderson,0.65,0.35,3310,0.67,0.33,3581
Illinois,IL,Henry,0.61,0.39,22856,0.61,0.39,25097
Illinois,IL,Iroquois,0.8,0.2,12254,0.79,0.21,13785
Illinois,IL,Jackson,0.48,0.52,22477,0.49,0.51,22071
Illinois,IL,Jasper,0.81,0.19,4899,0.82,0.18,5501
Illinois,IL,Jefferson,0.73,0.27,16120,0.73,0.27,17084
Illinois,IL,Jersey,0.74,0.26,10427,0.75,0.25,11673
Illinois,IL,Jo Daviess,0.58,0.42,10583,0.58,0.42,12275
Illinois,IL,Johnson,0.8,0.2,5791,0.8,0.2,6340
Illinois,IL,Kane,0.44,0.56,186399,0.43,0.57,226941
Illinois,IL,Kankakee,0.57,0.43,44100,0.58,0.42,48803
Illinois,IL,Kendall,0.5,0.5,49845,0.47,0.53,62660
Illinois,IL,Knox,0.52,0.48,20820,0.53,0.47,22712
Illinois,IL,Lake,0.39,0.61,280862,0.38,0.62,327626
Illinois,IL,Lasalle,0.58,0.42,46232,0.57,0.43,52555
Illinois,IL,Lawrence,0.78,0.22,5811,0.77,0.23,6305
Illinois,IL,Lee,0.61,0.39,14140,0.6,0.4,16037
Illinois,IL,Livingston,0.72,0.28,14231,0.73,0.27,16823
Illinois,IL,Logan,0.71,0.29,11494,0.7,0.3,12976
Illinois,IL,Macon,0.59,0.41,45209,0.59,0.41,48436
Illinois,IL,Macoupin,0.68,0.32,21011,0.69,0.31,23518
Illinois,IL,Madison,0.58,0.42,121077,0.57,0.43,133867
Illinois,IL,Marion,0.73,0.27,16228,0.74,0.26,17202
Illinois,IL,Marshall,0.68,0.32,5574,0.68,0.32,6202
Illinois,IL,Mason,0.67,0.33,6072,0.7,0.3,6639
Illinois,IL,Massac,0.76,0.24,6404,0.74,0.26,6722
Illinois,IL,Mcdonough,0.56,0.44,12083,0.58,0.42,12019
Illinois,IL,Mchenry,0.54,0.46,132415,0.51,0.49,160414
Illinois,IL,Mclean,0.51,0.49,73433,0.48,0.52,84435
Illinois,IL,Menard,0.7,0.3,6048,0.7,0.3,6786
Illinois,IL,Mercer,0.61,0.39,7878,0.62,0.38,8698
Illinois,IL,Monroe,0.7,0.3,18164,0.68,0.32,20711
Illinois,IL,Montgomery,0.71,0.29,12134,0.71,0.29,13449
Illinois,IL,Morgan,0.66,0.34,13772,0.66,0.34,15026
Illinois,IL,Moultrie,0.75,0.25,5936,0.75,0.25,6626
Illinois,IL,Ogle,0.64,0.36,22402,0.63,0.37,25676
Illinois,IL,Peoria,0.48,0.52,73693,0.47,0.53,81830
Illinois,IL,Perry,0.74,0.26,9317,0.74,0.26,9925
Illinois,IL,Piatt,0.68,0.32,8279,0.65,0.35,9577
Illinois,IL,Pike,0.8,0.2,7167,0.81,0.19,7816
Illinois,IL,Pope,0.82,0.18,2053,0.8,0.2,2155
Illinois,IL,Pulaski,0.64,0.36,2637,0.66,0.34,2590
Illinois,IL,Putnam,0.61,0.39,2914,0.6,0.4,3331
Illinois,IL,Randolph,0.74,0.26,13462,0.76,0.24,14668
Illinois,IL,Richland,0.78,0.22,7323,0.77,0.23,7919
Illinois,IL,Rock Island,0.46,0.54,59296,0.44,0.56,65294
Illinois,IL,Saline,0.76,0.24,10848,0.74,0.26,10892
Illinois,IL,Sangamon,0.55,0.45,90851,0.52,0.48,102402
Illinois,IL,Schuyler,0.7,0.3,3599,0.72,0.28,3841
Illinois,IL,Scott,0.79,0.21,2501,0.79,0.21,2686
Illinois,IL,Shelby,0.78,0.22,10517,0.79,0.21,11930
Illinois,IL,St. Clair,0.47,0.53,114613,0.46,0.54,125475
Illinois,IL,Stark,0.7,0.3,2529,0.71,0.29,2819
Illinois,IL,Stephenson,0.59,0.41,18851,0.58,0.42,21576
Illinois,IL,Tazewell,0.65,0.35,59392,0.63,0.37,67332
Illinois,IL,Union,0.71,0.29,8192,0.7,0.3,8740
Illinois,IL,Vermilion,0.66,0.34,29126,0.67,0.33,31048
Illinois,IL,Wabash,0.78,0.22,5198,0.77,0.23,5490
Illinois,IL,Warren,0.59,0.41,7262,0.6,0.4,7766
Illinois,IL,Washington,0.79,0.21,7019,0.79,0.21,7756
Illinois,IL,Wayne,0.87,0.13,8015,0.86,0.14,8363
Illinois,IL,White,0.8,0.2,7052,0.79,0.21,7308
Illinois,IL,Whiteside,0.53,0.47,23650,0.54,0.46,26780
Illinois,IL,Will,0.47,0.53,284647,0.46,0.54,339031
Illinois,IL,Williamson,0.72,0.28,30151,0.69,0.31,33007
Illinois,IL,Winnebago,0.5,0.5,111337,0.49,0.51,124917
Illinois,IL,Woodford,0.72,0.28,18299,0.71,0.29,20959
Indiana,IN,Adams,0.77,0.23,12453,0.77,0.23,13922
Indiana,IN,Allen,0.6,0.4,139312,0.56,0.44,165272
Indiana,IN,Bartholomew,0.68,0.32,30481,0.63,0.37,35344
Indiana,IN,Benton,0.75,0.25,3439,0.75,0.25,4016
Indiana,IN,Blackford,0.73,0.27,4593,0.74,0.26,5217
Indiana,IN,Boone,0.66,0.34,29835,0.59,0.41,37595
Indiana,IN,Brown,0.67,0.33,7534,0.66,0.34,8813
Indiana,IN,Carroll,0.77,0.23,8165,0.76,0.24,9310
Indiana,IN,Cass,0.72,0.28,13460,0.71,0.29,14856
Indiana,IN,Clark,0.61,0.39,48843,0.59,0.41,56761
Indiana,IN,Clay,0.79,0.21,10837,0.79,0.21,12051
Indiana,IN,Clinton,0.75,0.25,11350,0.74,0.26,12695
Indiana,IN,Crawford,0.7,0.3,4338,0.72,0.28,4838
Indiana,IN,Daviess,0.83,0.17,10345,0.82,0.18,11745
Indiana,IN,Dearborn,0.79,0.21,22996,0.78,0.22,24974
Indiana,IN,Decatur,0.8,0.2,10611,0.8,0.2,12014
Indiana,IN,Dekalb,0.75,0.25,15996,0.74,0.26,19203
Indiana,IN,Delaware,0.57,0.43,42416,0.57,0.43,47301
Indiana,IN,Dubois,0.71,0.29,18754,0.7,0.3,21325
Indiana,IN,Elkhart,0.67,0.33,62607,0.64,0.36,73080
Indiana,IN,Fayette,0.75,0.25,9091,0.78,0.22,9992
Indiana,IN,Floyd,0.61,0.39,35377,0.57,0.43,40911
Indiana,IN,Fountain,0.79,0.21,7138,0.79,0.21,7783
Indiana,IN,Franklin,0.81,0.19,10638,0.82,0.18,11828
Indiana,IN,Fulton,0.75,0.25,7970,0.75,0.25,8974
Indiana,IN,Gibson,0.75,0.25,14802,0.75,0.25,15840
Indiana,IN,Grant,0.71,0.29,24018,0.7,0.3,26558
Indiana,IN,Greene,0.78,0.22,13206,0.77,0.23,14492
Indiana,IN,Hamilton,0.6,0.4,144667,0.53,0.47,189977
Indiana,IN,Hancock,0.74,0.26,33978,0.69,0.31,41891
Indiana,IN,Harrison,0.73,0.27,17726,0.73,0.27,19908
Indiana,IN,Hendricks,0.68,0.32,70937,0.62,0.38,86406
Indiana,IN,Henry,0.73,0.27,19019,0.73,0.27,20587
Indiana,IN,Howard,0.68,0.32,34890,0.67,0.33,39752
Indiana,IN,Huntington,0.77,0.23,15155,0.76,0.24,17402
Indiana,IN,Jackson,0.77,0.23,16702,0.77,0.23,18857
Indiana,IN,Jasper,0.74,0.26,12711,0.75,0.25,15181
Indiana,IN,Jay,0.75,0.25,7586,0.77,0.23,8287
Indiana,IN,Jefferson,0.66,0.34,12872,0.67,0.33,14394
Indiana,IN,Jennings,0.78,0.22,10588,0.79,0.21,12013
Indiana,IN,Johnson,0.72,0.28,62774,0.67,0.33,75955
Indiana,IN,Knox,0.75,0.25,14849,0.74,0.26,15722
Indiana,IN,Kosciusko,0.79,0.21,30248,0.76,0.24,34863
Indiana,IN,Lagrange,0.77,0.23,9105,0.77,0.23,10465
Indiana,IN,Lake,0.39,0.61,192560,0.42,0.58,216630
Indiana,IN,Laporte,0.53,0.47,42485,0.54,0.46,48424
Indiana,IN,Lawrence,0.77,0.23,18245,0.76,0.24,20562
Indiana,IN,Madison,0.64,0.36,50971,0.62,0.38,50739
Indiana,IN,Marion,0.38,0.62,343259,0.35,0.65,381947
Indiana,IN,Marshall,0.72,0.28,17086,0.71,0.29,19556
Indiana,IN,Martin,0.81,0.19,4578,0.8,0.2,5040
Indiana,IN,Miami,0.78,0.22,12741,0.77,0.23,14160
Indiana,IN,Monroe,0.38,0.62,54808,0.36,0.64,61932
Indiana,IN,Montgomery,0.77,0.23,14421,0.75,0.25,16872
Indiana,IN,Morgan,0.8,0.2,29714,0.78,0.22,35293
Indiana,IN,Newton,0.74,0.26,5481,0.77,0.23,6451
Indiana,IN,Noble,0.76,0.24,16102,0.75,0.25,18855
Indiana,IN,Ohio,0.76,0.24,2804,0.75,0.25,2722
Indiana,IN,Orange,0.74,0.26,7851,0.74,0.26,8656
Indiana,IN,Owen,0.76,0.24,8099,0.75,0.25,9706
Indiana,IN,Parke,0.77,0.23,6304,0.78,0.22,6903
Indiana,IN,Perry,0.6,0.4,7618,0.63,0.37,8548
Indiana,IN,Pike,0.77,0.23,5695,0.77,0.23,6107
Indiana,IN,Porter,0.54,0.46,72508,0.53,0.47,84754
Indiana,IN,Posey,0.7,0.3,11925,0.71,0.29,13017
Indiana,IN,Pulaski,0.74,0.26,5181,0.74,0.26,5709
Indiana,IN,Putnam,0.76,0.24,13993,0.76,0.24,16224
Indiana,IN,Randolph,0.75,0.25,9963,0.77,0.23,10825
Indiana,IN,Ripley,0.8,0.2,12277,0.8,0.2,14035
Indiana,IN,Rush,0.78,0.22,6817,0.77,0.23,7789
Indiana,IN,Scott,0.7,0.3,8716,0.73,0.27,10032
Indiana,IN,Shelby,0.75,0.25,16965,0.74,0.26,19591
Indiana,IN,Spencer,0.7,0.3,9433,0.7,0.3,10570
Indiana,IN,St. Joseph,0.5,0.5,104273,0.47,0.53,113060
Indiana,IN,Starke,0.72,0.28,8856,0.74,0.26,10116
Indiana,IN,Steuben,0.73,0.27,13877,0.72,0.28,15840
Indiana,IN,Sullivan,0.74,0.26,8251,0.76,0.24,8844
Indiana,IN,Switzerland,0.73,0.27,3488,0.76,0.24,4097
Indiana,IN,Tippecanoe,0.53,0.47,58050,0.5,0.5,69598
Indiana,IN,Tipton,0.78,0.22,7176,0.77,0.23,7944
Indiana,IN,Union,0.77,0.23,3160,0.79,0.21,3424
Indiana,IN,Vanderburgh,0.59,0.41,69026,0.55,0.45,76259
Indiana,IN,Vermillion,0.68,0.32,6594,0.71,0.29,7329
Indiana,IN,Vigo,0.58,0.42,37868,0.58,0.42,42668
Indiana,IN,Wabash,0.76,0.24,12839,0.75,0.25,14256
Indiana,IN,Warren,0.78,0.22,3737,0.78,0.22,4375
Indiana,IN,Warrick,0.68,0.32,28199,0.64,0.36,33249
Indiana,IN,Washington,0.76,0.24,10845,0.77,0.23,11898
Indiana,IN,Wayne,0.66,0.34,24350,0.65,0.35,27091
Indiana,IN,Wells,0.79,0.21,12591,0.79,0.21,13783
Indiana,IN,White,0.73,0.27,9483,0.72,0.28,10989
Indiana,IN,Whitley,0.77,0.23,14737,0.75,0.25,17096
Iowa,IA,Adair,0.68,0.32,3594,0.71,0.29,4120
Iowa,IA,Adams,0.71,0.29,1960,0.72,0.28,2125
Iowa,IA,Allamakee,0.63,0.37,6514,0.65,0.35,7320
Iowa,IA,Appanoose,0.69,0.31,5847,0.71,0.29,6413
